RGIId,CenLat,CenLon,Zmin,Zmax,Zmed,Lmax,Slope,Aspect,Area,3025,3075,3125,3175,3225,3275,3325,3375,3425,3475,3525,3575,3625,3675,3725,3775,3825,3875,3925,3975,4025,4075,4125,4175,4225,4275,4325,4375,4425,4475,4525,4575,4625,4675,4725,4775,4825,4875,4925,4975,5025,5075,5125,5175,5225,5275,5325,5375,5425,5475,5525,5575,5625,5675,5725,5775,5825,5875,5925,5975,6025,6075,6125,6175,6225,6275,6325,6375,6425,6475,6525,6575,6625,6675,6725
RGI60-16.00236,-13.3698,-72.5394,4780,5212,5081,719,32,231,0.503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.041,0.041,0.037,0.072,0.169,0.206,0.255,0.159,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00237,-13.3584,-72.3658,4823,5126,4963,938,20.7,193,1.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0.126,0.241,0.365,0.173,0.072,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00238,-13.3553,-72.3964,4770,5052,4938,662,22.1,200,0.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.057,0.195,0.315,0.292,0.132,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00239,-13.3792,-72.6288,4672,4996,4803,803,27,208,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025,0.231,0.222,0.172,0.128,0.111,0.111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00240,-13.3544,-72.5961,4624,5387,5143,1597,27.1,326,0.83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.008,0.014,0.024,0.039,0.044,0.059,0.068,0.069,0.08,0.106,0.103,0.165,0.165,0.041,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00241,-13.3619,-72.5745,4667,5190,5004,1741,19,136,0.757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.011,0.025,0.041,0.043,0.096,0.131,0.14,0.147,0.191,0.116,0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00242,-13.3567,-72.576,4977,5191,5082,880,17.8,29,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.202,0.414,0.23,0.132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00243,-13.3558,-72.587,4769,5293,5136,1358,25,40,0.817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.021,0.027,0.071,0.075,0.088,0.102,0.184,0.226,0.144,0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00244,-13.3655,-72.586,4481,5510,5008,2507,25.4,165,2.668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.015,0.023,0.033,0.042,0.05,0.068,0.101,0.085,0.064,0.074,0.075,0.097,0.093,0.043,0.056,0.03,0.023,0.017,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00245,-13.3844,-72.6166,4603,5236,4985,1099,30.8,208,0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.009,0.012,0.022,0.047,0.081,0.169,0.201,0.116,0.099,0.137,0.085,0.015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00246,-13.374,-72.6306,4622,4994,4743,1240,18.3,280,0.538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.067,0.185,0.331,0.263,0.093,0.036,0.016,0.009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00247,-13.3691,-72.5992,4589,5516,5028,1144,41.4,173,0.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.025,0.025,0.036,0.045,0.073,0.072,0.081,0.091,0.085,0.075,0.072,0.06,0.058,0.044,0.045,0.036,0.039,0.025,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00248,-13.3679,-72.607,4554,5510,5022,1497,35.7,308,2.109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.006,0.013,0.022,0.041,0.068,0.103,0.096,0.1,0.12,0.126,0.083,0.053,0.035,0.032,0.033,0.03,0.025,0.012,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00249,-13.3475,-72.4329,4587,4921,4809,692,27.4,169,0.246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.035,0.101,0.141,0.184,0.197,0.294,0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00250,-13.3457,-72.4412,4741,5056,4929,624,30.4,201,0.373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.049,0.148,0.182,0.211,0.292,0.11,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00251,-13.3439,-72.4513,4748,4997,4876,502,29.6,197,0.199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.075,0.25,0.344,0.181,0.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00252,-13.3455,-72.7699,4792,5024,4967,562,17.2,6,0.121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.016,0.037,0.209,0.702,0.031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00253,-13.3573,-72.7573,4922,5448,5078,1024,25.2,54,0.295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.049,0.127,0.189,0.273,0.225,0.047,0.03,0.019,0.019,0.011,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00254,-13.3946,-72.7354,4562,5288,4757,1029,31.2,201,0.136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.093,0.178,0.169,0.16,0.147,0.062,0.036,0.027,0.022,0.031,0.018,0.013,0.009,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00255,-13.3893,-72.7096,4730,4858,4826,385,20.8,217,0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0.247,0.52,0.192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00256,-13.3786,-72.7241,4500,5745,5235,3016,22.2,149,3.917,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.005,0.019,0.013,0.017,0.022,0.024,0.029,0.04,0.035,0.045,0.06,0.063,0.075,0.07,0.098,0.106,0.106,0.066,0.036,0.024,0.017,0.015,0.008,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00257,-13.3846,-72.7329,4885,5703,5277,1942,21.4,126,0.411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015,0.012,0.024,0.055,0.081,0.072,0.065,0.102,0.125,0.125,0.13,0.064,0.035,0.033,0.032,0.018,0.009,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00258,-13.3705,-72.7602,4476,5555,5036,1094,46.3,218,0.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005,0.022,0.029,0.032,0.046,0.053,0.057,0.065,0.063,0.043,0.054,0.049,0.039,0.047,0.041,0.048,0.049,0.052,0.059,0.075,0.046,0.025,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00259,-13.3494,-72.7633,4805,5121,4983,822,21.8,37,0.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0.095,0.165,0.351,0.269,0.045,0.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00260,-13.3901,-72.7321,4568,5397,4979,1575,29.6,167,0.391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0.034,0.036,0.021,0.036,0.08,0.103,0.109,0.104,0.083,0.078,0.055,0.049,0.047,0.067,0.052,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00261,-13.3565,-72.7672,4410,5568,4857,2372,26.2,242,2.913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0.015,0.028,0.082,0.083,0.094,0.093,0.082,0.085,0.087,0.113,0.069,0.046,0.034,0.02,0.014,0.012,0.01,0.009,0.006,0.006,0.003,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00262,-13.368,-72.7475,4730,5750,5216,1676,31.5,18,2.461,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.009,0.011,0.029,0.06,0.067,0.069,0.073,0.073,0.081,0.084,0.09,0.089,0.094,0.073,0.036,0.021,0.016,0.014,0.008,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00263,-13.3661,-72.7324,4681,5625,5093,2057,27.2,340,1.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.013,0.036,0.058,0.045,0.064,0.095,0.103,0.095,0.096,0.069,0.049,0.047,0.053,0.064,0.051,0.034,0.017,0.008,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00264,-13.3802,-72.7467,4447,5754,5121,1499,44.8,231,1.095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0.007,0.007,0.011,0.033,0.035,0.044,0.045,0.044,0.055,0.052,0.049,0.045,0.047,0.051,0.052,0.046,0.051,0.05,0.062,0.058,0.037,0.033,0.024,0.019,0.022,0.019,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00265,-13.3869,-72.7393,4640,5704,5040,1521,36.6,197,1.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.028,0.053,0.068,0.068,0.066,0.076,0.075,0.076,0.074,0.069,0.062,0.04,0.036,0.049,0.047,0.041,0.025,0.016,0.012,0.007,0.008,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00266,-13.3742,-72.754,4464,5439,5068,1245,43,211,0.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.005,0.025,0.034,0.057,0.064,0.065,0.047,0.045,0.041,0.044,0.048,0.051,0.059,0.066,0.065,0.059,0.068,0.074,0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00267,-13.3659,-72.7224,4760,5447,5174,1638,24.6,18,1.153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006,0.012,0.022,0.051,0.077,0.073,0.099,0.121,0.089,0.089,0.1,0.096,0.123,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00268,-13.3846,-72.7077,4788,4920,4877,552,14.8,150,0.129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0.096,0.77,0.124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00269,-13.3725,-72.7099,4656,5444,5044,1690,25.7,91,1.641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.005,0.015,0.049,0.092,0.122,0.114,0.11,0.089,0.107,0.082,0.062,0.061,0.045,0.028,0.016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00270,-13.3533,-72.8041,4667,5320,5001,704,43.6,131,0.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.022,0.059,0.074,0.074,0.093,0.07,0.107,0.126,0.122,0.056,0.078,0.056,0.052,0.011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00271,-13.3446,-72.7866,4875,4959,4927,450,13.8,149,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0.857,0.033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00272,-13.3497,-72.7966,4532,5205,4814,1631,19,150,1.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003,0.022,0.051,0.076,0.105,0.183,0.254,0.173,0.04,0.026,0.009,0.013,0.027,0.016,0.002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00273,-13.35,-72.7855,4529,4861,4713,927,21.7,167,0.333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019,0.158,0.153,0.14,0.155,0.202,0.16,0.013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00274,-13.3576,-72.8251,4553,5325,4847,2308,20.6,180,3.439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.01,0.048,0.087,0.144,0.227,0.179,0.08,0.075,0.057,0.046,0.021,0.01,0.006,0.005,0.003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00275,-13.351,-72.817,4818,5335,5018,895,29.5,339,0.74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008,0.087,0.131,0.189,0.232,0.163,0.092,0.042,0.025,0.019,0.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00276,-13.337,-73.0549,4637,5051,4837,962,21.2,210,1.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002,0.012,0.065,0.158,0.361,0.237,0.095,0.047,0.022,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGI60-16.00277,-13.3158,-72.7738,4679,5000,4826,522,34.5,191,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0.152,0.205,0.21,0.205,0.095,0.114,0.005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
